prop_handle,enum_value,term_value,description,model_handle,version_string,node_handle
sample_site,Extradural,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Femur,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Flank,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Genitourinary Tract,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Heart,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Hemispheric,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Hip,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Hock,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Humerus,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Inguinal Region,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Kidney,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Knee Region,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Lip,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Liver,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,"Liver, Spleen, Heart",,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Lung,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,"Lung, Caudal Aspect of Left Caudal Lobe",,The specific anatomical location from which any given sample was acquired.,,,
sample_site,"Lung, Caudal Right Lobe",,The specific anatomical location from which any given sample was acquired.,,,
sample_site,"Lung, Cranial Left Lobe",,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Lymph Node,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,"Lymph Node, Popliteal",,The specific anatomical location from which any given sample was acquired.,,,
sample_site,L4 Vertebra,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Mammary Gland,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Mandible,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,"Mandible, Mucosa",,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Maxilla,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Mesentery,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Midline,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Mouth,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,"Mouth, Lingual",,The specific anatomical location from which any given sample was acquired.,,,
sample_site,"Mouth, Mandible, Mucosa",,The specific anatomical location from which any given sample was acquired.,,,
sample_site,"Mouth, Maxilla, Mucosa",,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Muscle,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Neck,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Omentum,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Oral Cavity,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Pancreas,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Phalange,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Pleural Effusion,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Radius,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Rib,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Rib Region,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Scapula,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Skeletal Muscle,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Skin,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Skin and Muscle,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Spine,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Spleen,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Stomach,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Subcutaneous Tissue,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Sublumbar,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Tarsus,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Thigh,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Thoracic Wall,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Thorax,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Thyroid Gland,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Tibia,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,T5 Vertebra,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,T6 Vertebra,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,T11/T13 Vertebrae,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Ulna,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Unknown,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Urethra,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Urethra Mid-distal,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Urinary Bladder,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Urogenital Tract,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Uterus,,The specific anatomical location from which any given sample was acquired.,,,
physical_sample_type,Tissue,,An indication as to the physical nature of any given sample.,,,
physical_sample_type,Blood,,An indication as to the physical nature of any given sample.,,,
physical_sample_type,Cell Line,,An indication as to the physical nature of any given sample.,,,
physical_sample_type,Fractionated Blood (PBMNC),,An indication as to the physical nature of any given sample.,,,
physical_sample_type,Organoid,,An indication as to the physical nature of any given sample.,,,
physical_sample_type,Urine Sediment,,An indication as to the physical nature of any given sample.,,,
physical_sample_type,Whole Blood,,An indication as to the physical nature of any given sample.,,,
general_sample_pathology,Normal,,"An indication as to whether a sample represents normal tissue versus representing diseased or tumor tissue. <br>Terminology Guidance - for any type of blood sample, the value of this property should be ""Not Applicable"", unless the patient/subject/donor in question has been diagnosed with any type of hematological malignancy that would render the blood abnormal.",,,
general_sample_pathology,Malignant,,"An indication as to whether a sample represents normal tissue versus representing diseased or tumor tissue. <br>Terminology Guidance - for any type of blood sample, the value of this property should be ""Not Applicable"", unless the patient/subject/donor in question has been diagnosed with any type of hematological malignancy that would render the blood abnormal.",,,
general_sample_pathology,Benign,,"An indication as to whether a sample represents normal tissue versus representing diseased or tumor tissue. <br>Terminology Guidance - for any type of blood sample, the value of this property should be ""Not Applicable"", unless the patient/subject/donor in question has been diagnosed with any type of hematological malignancy that would render the blood abnormal.",,,
general_sample_pathology,Hyperplastic,,"An indication as to whether a sample represents normal tissue versus representing diseased or tumor tissue. <br>Terminology Guidance - for any type of blood sample, the value of this property should be ""Not Applicable"", unless the patient/subject/donor in question has been diagnosed with any type of hematological malignancy that would render the blood abnormal.",,,
general_sample_pathology,Diseased,,"An indication as to whether a sample represents normal tissue versus representing diseased or tumor tissue. <br>Terminology Guidance - for any type of blood sample, the value of this property should be ""Not Applicable"", unless the patient/subject/donor in question has been diagnosed with any type of hematological malignancy that would render the blood abnormal.",,,
general_sample_pathology,Not Applicable,,"An indication as to whether a sample represents normal tissue versus representing diseased or tumor tissue. <br>Terminology Guidance - for any type of blood sample, the value of this property should be ""Not Applicable"", unless the patient/subject/donor in question has been diagnosed with any type of hematological malignancy that would render the blood abnormal.",,,
tumor_sample_origin,Primary,,"An indication as to whether a tumor sample was derived from a primary versus a metastatic tumor. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for any sample not derived from tumor tissue, and ""Unknown"" for samples where no other definitive value can be assigned.",,,
tumor_sample_origin,Metastatic,,"An indication as to whether a tumor sample was derived from a primary versus a metastatic tumor. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for any sample not derived from tumor tissue, and ""Unknown"" for samples where no other definitive value can be assigned.",,,
tumor_sample_origin,Not Applicable,,"An indication as to whether a tumor sample was derived from a primary versus a metastatic tumor. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for any sample not derived from tumor tissue, and ""Unknown"" for samples where no other definitive value can be assigned.",,,
tumor_sample_origin,Unknown,,"An indication as to whether a tumor sample was derived from a primary versus a metastatic tumor. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for any sample not derived from tumor tissue, and ""Unknown"" for samples where no other definitive value can be assigned.",,,
summarized_sample_type,Metastatic Tumor Tissue,,"A summarized representation of a sample's physical nature, normality, and derivation from a primary versus a metastatic tumor, based upon the combination of values in the three independent properties of physical_sample_type, general_sample_pathology and tumor_sample_origin.",,,
summarized_sample_type,Normal Cell Line,,"A summarized representation of a sample's physical nature, normality, and derivation from a primary versus a metastatic tumor, based upon the combination of values in the three independent properties of physical_sample_type, general_sample_pathology and tumor_sample_origin.",,,
summarized_sample_type,Normal Tissue,,"A summarized representation of a sample's physical nature, normality, and derivation from a primary versus a metastatic tumor, based upon the combination of values in the three independent properties of physical_sample_type, general_sample_pathology and tumor_sample_origin.",,,
summarized_sample_type,Organoid (ASC-derived),,"A summarized representation of a sample's physical nature, normality, and derivation from a primary versus a metastatic tumor, based upon the combination of values in the three independent properties of physical_sample_type, general_sample_pathology and tumor_sample_origin.",,,
summarized_sample_type,Peripheral Blood Mononuclear Cells,,"A summarized representation of a sample's physical nature, normality, and derivation from a primary versus a metastatic tumor, based upon the combination of values in the three independent properties of physical_sample_type, general_sample_pathology and tumor_sample_origin.",,,
summarized_sample_type,Primary Malignant Tumor Tissue,,"A summarized representation of a sample's physical nature, normality, and derivation from a primary versus a metastatic tumor, based upon the combination of values in the three independent properties of physical_sample_type, general_sample_pathology and tumor_sample_origin.",,,
summarized_sample_type,Urine Sediment,,"A summarized representation of a sample's physical nature, normality, and derivation from a primary versus a metastatic tumor, based upon the combination of values in the three independent properties of physical_sample_type, general_sample_pathology and tumor_sample_origin.",,,
summarized_sample_type,Tumor Cell Line,,"A summarized representation of a sample's physical nature, normality, and derivation from a primary versus a metastatic tumor, based upon the combination of values in the three independent properties of physical_sample_type, general_sample_pathology and tumor_sample_origin.",,,
summarized_sample_type,Tumor Cell Line (metastasis-derived),,"A summarized representation of a sample's physical nature, normality, and derivation from a primary versus a metastatic tumor, based upon the combination of values in the three independent properties of physical_sample_type, general_sample_pathology and tumor_sample_origin.",,,
summarized_sample_type,Tumoroid,,"A summarized representation of a sample's physical nature, normality, and derivation from a primary versus a metastatic tumor, based upon the combination of values in the three independent properties of physical_sample_type, general_sample_pathology and tumor_sample_origin.",,,
summarized_sample_type,Tumoroid (urine-derived),,"A summarized representation of a sample's physical nature, normality, and derivation from a primary versus a metastatic tumor, based upon the combination of values in the three independent properties of physical_sample_type, general_sample_pathology and tumor_sample_origin.",,,
summarized_sample_type,Whole Blood,,"A summarized representation of a sample's physical nature, normality, and derivation from a primary versus a metastatic tumor, based upon the combination of values in the three independent properties of physical_sample_type, general_sample_pathology and tumor_sample_origin.",,,
specific_sample_pathology,Astrocytoma,,The specific histology and/or pathology associated with a sample.,,,
specific_sample_pathology,B Cell Lymphoma,,The specific histology and/or pathology associated with a sample.,,,
specific_sample_pathology,Carcinoma,,The specific histology and/or pathology associated with a sample.,,,
specific_sample_pathology,Carcinoma With Simple And Complex Components,,The specific histology and/or pathology associated with a sample.,,,
specific_sample_pathology,Chondroblastic Osteosarcoma,,The specific histology and/or pathology associated with a sample.,,,
specific_sample_pathology,Complex Carcinoma,,The specific histology and/or pathology associated with a sample.,,,
specific_sample_pathology,Endometrium (organoid),,The specific histology and/or pathology associated with a sample.,,,
specific_sample_pathology,Fibroblastic Osteosarcoma,,The specific histology and/or pathology associated with a sample.,,,
specific_sample_pathology,Fibrosarcoma,,The specific histology and/or pathology associated with a sample.,,,
specific_sample_pathology,Giant Cell Osteosarcoma,,The specific histology and/or pathology associated with a sample.,,,
specific_sample_pathology,Hemangiosarcoma,,The specific histology and/or pathology associated with a sample.,,,
specific_sample_pathology,Histiocytic Sarcoma,,The specific histology and/or pathology associated with a sample.,,,
specific_sample_pathology,Induced Endometrium,,The specific histology and/or pathology associated with a sample.,,,
specific_sample_pathology,Liver (organoid),,The specific histology and/or pathology associated with a sample.,,,
specific_sample_pathology,Lung (organoid),,The specific histology and/or pathology associated with a sample.,,,
specific_sample_pathology,Lymphoma,,The specific histology and/or pathology associated with a sample.,,,
specific_sample_pathology,Mast Cell Tumor,,The specific histology and/or pathology associated with a sample.,,,
specific_sample_pathology,Melanoma,,The specific histology and/or pathology associated with a sample.,,,
specific_sample_pathology,Not Applicable,,The specific histology and/or pathology associated with a sample.,,,
specific_sample_pathology,Oligodendroglioma,,The specific histology and/or pathology associated with a sample.,,,
specific_sample_pathology,Osteoblastic Osteosarcoma,,The specific histology and/or pathology associated with a sample.,,,
specific_sample_pathology,Osteoblastic and Chondroblastic Osteosarcoma,,The specific histology and/or pathology associated with a sample.,,,
specific_sample_pathology,Osteosarcoma,,The specific histology and/or pathology associated with a sample.,,,
specific_sample_pathology,Osteosarcoma; Combined Type,,The specific histology and/or pathology associated with a sample.,,,
specific_sample_pathology,Pancreas (organoid),,The specific histology and/or pathology associated with a sample.,,,
specific_sample_pathology,Peripheral Nerve Sheath Tumor,,The specific histology and/or pathology associated with a sample.,,,
specific_sample_pathology,Primitive T-Cell Leukemia,,The specific histology and/or pathology associated with a sample.,,,
specific_sample_pathology,Pulmonary Adenocarcinoma,,The specific histology and/or pathology associated with a sample.,,,
specific_sample_pathology,Pulmonary Carcinoma,,The specific histology and/or pathology associated with a sample.,,,
specific_sample_pathology,Simple Carcinoma,,The specific histology and/or pathology associated with a sample.,,,
specific_sample_pathology,"Simple Carcinoma, Ductal",,The specific histology and/or pathology associated with a sample.,,,
specific_sample_pathology,"Simple Carcinoma, Ductular",,The specific histology and/or pathology associated with a sample.,,,
specific_sample_pathology,"Simple Carcinoma, Ductular, Vascular Invasive",,The specific histology and/or pathology associated with a sample.,,,
specific_sample_pathology,"Simple Carcinoma, Inflammatory",,The specific histology and/or pathology associated with a sample.,,,
specific_sample_pathology,"Simple Carcinoma, Invasive, Ductal",,The specific histology and/or pathology associated with a sample.,,,
specific_sample_pathology,Soft Tissue Sarcoma,,The specific histology and/or pathology associated with a sample.,,,
specific_sample_pathology,T Cell Lymphoma,,The specific histology and/or pathology associated with a sample.,,,
specific_sample_pathology,Telangiectatic Osteosarcoma,,The specific histology and/or pathology associated with a sample.,,,
specific_sample_pathology,Urinary Bladder (organoid),,The specific histology and/or pathology associated with a sample.,,,
specific_sample_pathology,Undefined,,The specific histology and/or pathology associated with a sample.,,,
specific_sample_pathology,Undifferentiated Pleiomorphic Sarcoma,,The specific histology and/or pathology associated with a sample.,,,
specific_sample_pathology,Urothelial Carcinoma,,The specific histology and/or pathology associated with a sample.,,,
specific_sample_pathology,Urothelial Carcinoma (organoid),,The specific histology and/or pathology associated with a sample.,,,
sample_chronology,Before Treatment,,"An indication as to when a sample was acquired relative to any therapeutic intervention and/or key disease outcome observations. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for samples acquired via a study/trial that did not asses the effects of any therapeutic intervention, and ""Unknown"" for samples where no other definitive value can be assigned.",,,
sample_chronology,During Treatment,,"An indication as to when a sample was acquired relative to any therapeutic intervention and/or key disease outcome observations. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for samples acquired via a study/trial that did not asses the effects of any therapeutic intervention, and ""Unknown"" for samples where no other definitive value can be assigned.",,,
sample_chronology,After Treatment,,"An indication as to when a sample was acquired relative to any therapeutic intervention and/or key disease outcome observations. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for samples acquired via a study/trial that did not asses the effects of any therapeutic intervention, and ""Unknown"" for samples where no other definitive value can be assigned.",,,
sample_chronology,Upon Progression,,"An indication as to when a sample was acquired relative to any therapeutic intervention and/or key disease outcome observations. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for samples acquired via a study/trial that did not asses the effects of any therapeutic intervention, and ""Unknown"" for samples where no other definitive value can be assigned.",,,
sample_chronology,Upon Relapse,,"An indication as to when a sample was acquired relative to any therapeutic intervention and/or key disease outcome observations. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for samples acquired via a study/trial that did not asses the effects of any therapeutic intervention, and ""Unknown"" for samples where no other definitive value can be assigned.",,,
sample_chronology,Upon Death,,"An indication as to when a sample was acquired relative to any therapeutic intervention and/or key disease outcome observations. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for samples acquired via a study/trial that did not asses the effects of any therapeutic intervention, and ""Unknown"" for samples where no other definitive value can be assigned.",,,
sample_chronology,Not Applicable,,"An indication as to when a sample was acquired relative to any therapeutic intervention and/or key disease outcome observations. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for samples acquired via a study/trial that did not asses the effects of any therapeutic intervention, and ""Unknown"" for samples where no other definitive value can be assigned.",,,
sample_chronology,Unknown,,"An indication as to when a sample was acquired relative to any therapeutic intervention and/or key disease outcome observations. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for samples acquired via a study/trial that did not asses the effects of any therapeutic intervention, and ""Unknown"" for samples where no other definitive value can be assigned.",,,
necropsy_sample,Yes,,"An indication as to whether a sample was acquired as a result of a necropsy examination. <br>Terminology Guidance - for cell line samples, the value of this property should be ""Not Applicable"".",,,
necropsy_sample,No,,"An indication as to whether a sample was acquired as a result of a necropsy examination. <br>Terminology Guidance - for cell line samples, the value of this property should be ""Not Applicable"".",,,
necropsy_sample,Unknown,,"An indication as to whether a sample was acquired as a result of a necropsy examination. <br>Terminology Guidance - for cell line samples, the value of this property should be ""Not Applicable"".",,,
necropsy_sample,Not Applicable,,"An indication as to whether a sample was acquired as a result of a necropsy examination. <br>Terminology Guidance - for cell line samples, the value of this property should be ""Not Applicable"".",,,
tumor_grade,1,,"The grade of the tumor from which the sample was acquired, i.e. the degree of cellular differentiation within the tumor in question, as determined by a pathologist's evaluation. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for normal samples and blood samples, ""Not Determined"" for tumor samples in which grade was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for samples where no other definitive value can be assigned.",,,
tumor_grade,2,,"The grade of the tumor from which the sample was acquired, i.e. the degree of cellular differentiation within the tumor in question, as determined by a pathologist's evaluation. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for normal samples and blood samples, ""Not Determined"" for tumor samples in which grade was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for samples where no other definitive value can be assigned.",,,
tumor_grade,3,,"The grade of the tumor from which the sample was acquired, i.e. the degree of cellular differentiation within the tumor in question, as determined by a pathologist's evaluation. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for normal samples and blood samples, ""Not Determined"" for tumor samples in which grade was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for samples where no other definitive value can be assigned.",,,
tumor_grade,4,,"The grade of the tumor from which the sample was acquired, i.e. the degree of cellular differentiation within the tumor in question, as determined by a pathologist's evaluation. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for normal samples and blood samples, ""Not Determined"" for tumor samples in which grade was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for samples where no other definitive value can be assigned.",,,
tumor_grade,High,,"The grade of the tumor from which the sample was acquired, i.e. the degree of cellular differentiation within the tumor in question, as determined by a pathologist's evaluation. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for normal samples and blood samples, ""Not Determined"" for tumor samples in which grade was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for samples where no other definitive value can be assigned.",,,
tumor_grade,Medium,,"The grade of the tumor from which the sample was acquired, i.e. the degree of cellular differentiation within the tumor in question, as determined by a pathologist's evaluation. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for normal samples and blood samples, ""Not Determined"" for tumor samples in which grade was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for samples where no other definitive value can be assigned.",,,
tumor_grade,Low,,"The grade of the tumor from which the sample was acquired, i.e. the degree of cellular differentiation within the tumor in question, as determined by a pathologist's evaluation. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for normal samples and blood samples, ""Not Determined"" for tumor samples in which grade was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for samples where no other definitive value can be assigned.",,,
tumor_grade,Unknown,,"The grade of the tumor from which the sample was acquired, i.e. the degree of cellular differentiation within the tumor in question, as determined by a pathologist's evaluation. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for normal samples and blood samples, ""Not Determined"" for tumor samples in which grade was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for samples where no other definitive value can be assigned.",,,
tumor_grade,Not Applicable,,"The grade of the tumor from which the sample was acquired, i.e. the degree of cellular differentiation within the tumor in question, as determined by a pathologist's evaluation. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for normal samples and blood samples, ""Not Determined"" for tumor samples in which grade was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for samples where no other definitive value can be assigned.",,,
tumor_grade,Not Determined,,"The grade of the tumor from which the sample was acquired, i.e. the degree of cellular differentiation within the tumor in question, as determined by a pathologist's evaluation. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for normal samples and blood samples, ""Not Determined"" for tumor samples in which grade was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for samples where no other definitive value can be assigned.",,,
sample_preservation,EDTA,,"The method by which a sample was preserved. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for cell line samples not subject to any interim preservation and storage, and ""Unknown"" for samples where no other definitive value can be assigned.",,,
sample_preservation,FFPE,,"The method by which a sample was preserved. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for cell line samples not subject to any interim preservation and storage, and ""Unknown"" for samples where no other definitive value can be assigned.",,,
sample_preservation,RNAlater,,"The method by which a sample was preserved. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for cell line samples not subject to any interim preservation and storage, and ""Unknown"" for samples where no other definitive value can be assigned.",,,
sample_preservation,Snap Frozen,,"The method by which a sample was preserved. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for cell line samples not subject to any interim preservation and storage, and ""Unknown"" for samples where no other definitive value can be assigned.",,,
sample_preservation,TRIzol,,"The method by which a sample was preserved. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for cell line samples not subject to any interim preservation and storage, and ""Unknown"" for samples where no other definitive value can be assigned.",,,
sample_preservation,Not Applicable,,"The method by which a sample was preserved. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for cell line samples not subject to any interim preservation and storage, and ""Unknown"" for samples where no other definitive value can be assigned.",,,
sample_preservation,Unknown,,"The method by which a sample was preserved. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for cell line samples not subject to any interim preservation and storage, and ""Unknown"" for samples where no other definitive value can be assigned.",,,
study_disposition,Unrestricted,,"A unique identifier via which study arms can be differentiated from one another across studies/trials. <br>This property is used as the key via which child records, e.g. cohort records, can be associated with the appropriate study arm during data loading, and to identify the correct records during data updates.",,,
study_disposition,Pending,,"A unique identifier via which study arms can be differentiated from one another across studies/trials. <br>This property is used as the key via which child records, e.g. cohort records, can be associated with the appropriate study arm during data loading, and to identify the correct records during data updates.",,,
study_disposition,Under Embargo,,"A unique identifier via which study arms can be differentiated from one another across studies/trials. <br>This property is used as the key via which child records, e.g. cohort records, can be associated with the appropriate study arm during data loading, and to identify the correct records during data updates.",,,
