prop_handle,enum_value,term_value,description,model_handle,version_string,node_handle
file_status,redacted,redacted,An enumerated representation of the status of any given file.,ICDC,2.0.0-7412a28,file
file_status,live,live,An enumerated representation of the status of any given file.,ICDC,2.0.0-7412a28,file
file_status,validated,validated,An enumerated representation of the status of any given file.,ICDC,2.0.0-7412a28,file
file_status,submitted,submitted,An enumerated representation of the status of any given file.,ICDC,2.0.0-7412a28,file
file_status,released,released,An enumerated representation of the status of any given file.,ICDC,2.0.0-7412a28,file
body_system,Attitude,Attitude,The date upon which the physical examination in question was conducted.,ICDC,2.0.0-7412a28,physical_exam
body_system,"Eyes, Ears, Nose and Throat","Eyes, Ears, Nose and Throat",The date upon which the physical examination in question was conducted.,ICDC,2.0.0-7412a28,physical_exam
body_system,Respiratory,Respiratory,The date upon which the physical examination in question was conducted.,ICDC,2.0.0-7412a28,physical_exam
body_system,Cardiovascular,Cardiovascular,The date upon which the physical examination in question was conducted.,ICDC,2.0.0-7412a28,physical_exam
body_system,Gastrointestinal,Gastrointestinal,The date upon which the physical examination in question was conducted.,ICDC,2.0.0-7412a28,physical_exam
body_system,Musculoskeletal,Musculoskeletal,The date upon which the physical examination in question was conducted.,ICDC,2.0.0-7412a28,physical_exam
body_system,Integumentary,Integumentary,The date upon which the physical examination in question was conducted.,ICDC,2.0.0-7412a28,physical_exam
body_system,Lymphatic,Lymphatic,The date upon which the physical examination in question was conducted.,ICDC,2.0.0-7412a28,physical_exam
body_system,Endocrine,Endocrine,The date upon which the physical examination in question was conducted.,ICDC,2.0.0-7412a28,physical_exam
body_system,Genitourinary,Genitourinary,The date upon which the physical examination in question was conducted.,ICDC,2.0.0-7412a28,physical_exam
body_system,Neurologic,Neurologic,The date upon which the physical examination in question was conducted.,ICDC,2.0.0-7412a28,physical_exam
body_system,Other,Other,The date upon which the physical examination in question was conducted.,ICDC,2.0.0-7412a28,physical_exam
pe_finding,Normal,Normal,Pending,ICDC,2.0.0-7412a28,physical_exam
pe_finding,Abnormal,Abnormal,Pending,ICDC,2.0.0-7412a28,physical_exam
pe_finding,Not examined,Not examined,Pending,ICDC,2.0.0-7412a28,physical_exam
sample_site,Abdomen,Abdomen,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Abdominal Mass,Abdominal Mass,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Bladder,Bladder,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Bladder Apex,Bladder Apex,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Bladder Apex-Mid,Bladder Apex-Mid,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Bladder Mid,Bladder Mid,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Bladder Mid-Trigone,Bladder Mid-Trigone,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Bladder Mucosa,Bladder Mucosa,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Bladder Trigone,Bladder Trigone,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Bladder Trigone-Urethra,Bladder Trigone-Urethra,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Blood,Blood,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Bone,Bone,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Bone Marrow,Bone Marrow,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Brain,Brain,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Carpus,Carpus,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Cerebellar,Cerebellar,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Colon,Colon,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Cranial Sternum,Cranial Sternum,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Cutis,Cutis,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Diaphragm,Diaphragm,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Distal Urethra,Distal Urethra,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Elbow Joint,Elbow Joint,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Extradural,Extradural,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Femur,Femur,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Flank,Flank,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Genitourinary Tract,Genitourinary Tract,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Heart,Heart,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Hemispheric,Hemispheric,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Hip,Hip,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Hock,Hock,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Humerus,Humerus,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Inguinal Region,Inguinal Region,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Kidney,Kidney,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Knee Region,Knee Region,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Lip,Lip,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Liver,Liver,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,"Liver, Spleen, Heart","Liver, Spleen, Heart",The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Lung,Lung,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,"Lung, Caudal Aspect of Left Caudal Lobe","Lung, Caudal Aspect of Left Caudal Lobe",The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,"Lung, Caudal Right Lobe","Lung, Caudal Right Lobe",The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,"Lung, Cranial Left Lobe","Lung, Cranial Left Lobe",The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Lymph Node,Lymph Node,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,"Lymph Node, Popliteal","Lymph Node, Popliteal",The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,L4 Vertebra,L4 Vertebra,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Mammary Gland,Mammary Gland,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Mandible,Mandible,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,"Mandible, Mucosa","Mandible, Mucosa",The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Maxilla,Maxilla,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Mesentery,Mesentery,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Midline,Midline,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Mouth,Mouth,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,"Mouth, Lingual","Mouth, Lingual",The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,"Mouth, Mandible, Mucosa","Mouth, Mandible, Mucosa",The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,"Mouth, Maxilla, Mucosa","Mouth, Maxilla, Mucosa",The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Muscle,Muscle,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Neck,Neck,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Omentum,Omentum,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Oral Cavity,Oral Cavity,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Pancreas,Pancreas,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Phalange,Phalange,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Pleural Effusion,Pleural Effusion,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Radius,Radius,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Rib,Rib,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Rib Region,Rib Region,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Scapula,Scapula,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Skeletal Muscle,Skeletal Muscle,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Skin,Skin,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Skin and Muscle,Skin and Muscle,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Spine,Spine,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Spleen,Spleen,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Stomach,Stomach,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Subcutaneous Tissue,Subcutaneous Tissue,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Sublumbar,Sublumbar,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Tarsus,Tarsus,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Thigh,Thigh,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Thoracic Wall,Thoracic Wall,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Thorax,Thorax,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Thyroid Gland,Thyroid Gland,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Tibia,Tibia,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,T5 Vertebra,T5 Vertebra,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,T6 Vertebra,T6 Vertebra,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,T11/T13 Vertebrae,T11/T13 Vertebrae,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Ulna,Ulna,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Unknown,Unknown,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Urethra,Urethra,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Urethra Mid-distal,Urethra Mid-distal,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Urinary Bladder,Urinary Bladder,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Urogenital Tract,Urogenital Tract,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
sample_site,Uterus,Uterus,The specific anatomical location from which any given sample was acquired.,ICDC,2.0.0-7412a28,sample
physical_sample_type,Tissue,Tissue,An indication as to the physical nature of any given sample.,ICDC,2.0.0-7412a28,sample
physical_sample_type,Blood,Blood,An indication as to the physical nature of any given sample.,ICDC,2.0.0-7412a28,sample
physical_sample_type,Cell Line,Cell Line,An indication as to the physical nature of any given sample.,ICDC,2.0.0-7412a28,sample
physical_sample_type,Fractionated Blood (PBMNC),Fractionated Blood (PBMNC),An indication as to the physical nature of any given sample.,ICDC,2.0.0-7412a28,sample
physical_sample_type,Organoid,Organoid,An indication as to the physical nature of any given sample.,ICDC,2.0.0-7412a28,sample
physical_sample_type,Urine Sediment,Urine Sediment,An indication as to the physical nature of any given sample.,ICDC,2.0.0-7412a28,sample
physical_sample_type,Whole Blood,Whole Blood,An indication as to the physical nature of any given sample.,ICDC,2.0.0-7412a28,sample
general_sample_pathology,Normal,Normal,"An indication as to whether a sample represents normal tissue versus representing diseased or tumor tissue. <br>Terminology Guidance - for any type of blood sample, the value of this property should be ""Not Applicable"", unless the patient/subject/donor in question has been diagnosed with any type of hematological malignancy that would render the blood abnormal.",ICDC,2.0.0-7412a28,sample
general_sample_pathology,Malignant,Malignant,"An indication as to whether a sample represents normal tissue versus representing diseased or tumor tissue. <br>Terminology Guidance - for any type of blood sample, the value of this property should be ""Not Applicable"", unless the patient/subject/donor in question has been diagnosed with any type of hematological malignancy that would render the blood abnormal.",ICDC,2.0.0-7412a28,sample
general_sample_pathology,Benign,Benign,"An indication as to whether a sample represents normal tissue versus representing diseased or tumor tissue. <br>Terminology Guidance - for any type of blood sample, the value of this property should be ""Not Applicable"", unless the patient/subject/donor in question has been diagnosed with any type of hematological malignancy that would render the blood abnormal.",ICDC,2.0.0-7412a28,sample
general_sample_pathology,Hyperplastic,Hyperplastic,"An indication as to whether a sample represents normal tissue versus representing diseased or tumor tissue. <br>Terminology Guidance - for any type of blood sample, the value of this property should be ""Not Applicable"", unless the patient/subject/donor in question has been diagnosed with any type of hematological malignancy that would render the blood abnormal.",ICDC,2.0.0-7412a28,sample
general_sample_pathology,Diseased,Diseased,"An indication as to whether a sample represents normal tissue versus representing diseased or tumor tissue. <br>Terminology Guidance - for any type of blood sample, the value of this property should be ""Not Applicable"", unless the patient/subject/donor in question has been diagnosed with any type of hematological malignancy that would render the blood abnormal.",ICDC,2.0.0-7412a28,sample
general_sample_pathology,Not Applicable,Not Applicable,"An indication as to whether a sample represents normal tissue versus representing diseased or tumor tissue. <br>Terminology Guidance - for any type of blood sample, the value of this property should be ""Not Applicable"", unless the patient/subject/donor in question has been diagnosed with any type of hematological malignancy that would render the blood abnormal.",ICDC,2.0.0-7412a28,sample
tumor_sample_origin,Primary,Primary,"An indication as to whether a tumor sample was derived from a primary versus a metastatic tumor. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for any sample not derived from tumor tissue, and ""Unknown"" for samples where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,sample
tumor_sample_origin,Metastatic,Metastatic,"An indication as to whether a tumor sample was derived from a primary versus a metastatic tumor. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for any sample not derived from tumor tissue, and ""Unknown"" for samples where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,sample
tumor_sample_origin,Not Applicable,Not Applicable,"An indication as to whether a tumor sample was derived from a primary versus a metastatic tumor. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for any sample not derived from tumor tissue, and ""Unknown"" for samples where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,sample
tumor_sample_origin,Unknown,Unknown,"An indication as to whether a tumor sample was derived from a primary versus a metastatic tumor. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for any sample not derived from tumor tissue, and ""Unknown"" for samples where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,sample
summarized_sample_type,Metastatic Tumor Tissue,Metastatic Tumor Tissue,"A summarized representation of a sample's physical nature, normality, and derivation from a primary versus a metastatic tumor, based upon the combination of values in the three independent properties of physical_sample_type, general_sample_pathology and tumor_sample_origin.",ICDC,2.0.0-7412a28,sample
summarized_sample_type,Normal Cell Line,Normal Cell Line,"A summarized representation of a sample's physical nature, normality, and derivation from a primary versus a metastatic tumor, based upon the combination of values in the three independent properties of physical_sample_type, general_sample_pathology and tumor_sample_origin.",ICDC,2.0.0-7412a28,sample
summarized_sample_type,Normal Tissue,Normal Tissue,"A summarized representation of a sample's physical nature, normality, and derivation from a primary versus a metastatic tumor, based upon the combination of values in the three independent properties of physical_sample_type, general_sample_pathology and tumor_sample_origin.",ICDC,2.0.0-7412a28,sample
summarized_sample_type,Organoid (ASC-derived),Organoid (ASC-derived),"A summarized representation of a sample's physical nature, normality, and derivation from a primary versus a metastatic tumor, based upon the combination of values in the three independent properties of physical_sample_type, general_sample_pathology and tumor_sample_origin.",ICDC,2.0.0-7412a28,sample
summarized_sample_type,Peripheral Blood Mononuclear Cells,Peripheral Blood Mononuclear Cells,"A summarized representation of a sample's physical nature, normality, and derivation from a primary versus a metastatic tumor, based upon the combination of values in the three independent properties of physical_sample_type, general_sample_pathology and tumor_sample_origin.",ICDC,2.0.0-7412a28,sample
summarized_sample_type,Primary Malignant Tumor Tissue,Primary Malignant Tumor Tissue,"A summarized representation of a sample's physical nature, normality, and derivation from a primary versus a metastatic tumor, based upon the combination of values in the three independent properties of physical_sample_type, general_sample_pathology and tumor_sample_origin.",ICDC,2.0.0-7412a28,sample
summarized_sample_type,Urine Sediment,Urine Sediment,"A summarized representation of a sample's physical nature, normality, and derivation from a primary versus a metastatic tumor, based upon the combination of values in the three independent properties of physical_sample_type, general_sample_pathology and tumor_sample_origin.",ICDC,2.0.0-7412a28,sample
summarized_sample_type,Tumor Cell Line,Tumor Cell Line,"A summarized representation of a sample's physical nature, normality, and derivation from a primary versus a metastatic tumor, based upon the combination of values in the three independent properties of physical_sample_type, general_sample_pathology and tumor_sample_origin.",ICDC,2.0.0-7412a28,sample
summarized_sample_type,Tumor Cell Line (metastasis-derived),Tumor Cell Line (metastasis-derived),"A summarized representation of a sample's physical nature, normality, and derivation from a primary versus a metastatic tumor, based upon the combination of values in the three independent properties of physical_sample_type, general_sample_pathology and tumor_sample_origin.",ICDC,2.0.0-7412a28,sample
summarized_sample_type,Tumoroid,Tumoroid,"A summarized representation of a sample's physical nature, normality, and derivation from a primary versus a metastatic tumor, based upon the combination of values in the three independent properties of physical_sample_type, general_sample_pathology and tumor_sample_origin.",ICDC,2.0.0-7412a28,sample
summarized_sample_type,Tumoroid (urine-derived),Tumoroid (urine-derived),"A summarized representation of a sample's physical nature, normality, and derivation from a primary versus a metastatic tumor, based upon the combination of values in the three independent properties of physical_sample_type, general_sample_pathology and tumor_sample_origin.",ICDC,2.0.0-7412a28,sample
summarized_sample_type,Whole Blood,Whole Blood,"A summarized representation of a sample's physical nature, normality, and derivation from a primary versus a metastatic tumor, based upon the combination of values in the three independent properties of physical_sample_type, general_sample_pathology and tumor_sample_origin.",ICDC,2.0.0-7412a28,sample
specific_sample_pathology,Astrocytoma,Astrocytoma,The specific histology and/or pathology associated with a sample.,ICDC,2.0.0-7412a28,sample
specific_sample_pathology,B Cell Lymphoma,B Cell Lymphoma,The specific histology and/or pathology associated with a sample.,ICDC,2.0.0-7412a28,sample
specific_sample_pathology,Carcinoma,Carcinoma,The specific histology and/or pathology associated with a sample.,ICDC,2.0.0-7412a28,sample
specific_sample_pathology,Carcinoma With Simple And Complex Components,Carcinoma With Simple And Complex Components,The specific histology and/or pathology associated with a sample.,ICDC,2.0.0-7412a28,sample
specific_sample_pathology,Chondroblastic Osteosarcoma,Chondroblastic Osteosarcoma,The specific histology and/or pathology associated with a sample.,ICDC,2.0.0-7412a28,sample
specific_sample_pathology,Complex Carcinoma,Complex Carcinoma,The specific histology and/or pathology associated with a sample.,ICDC,2.0.0-7412a28,sample
specific_sample_pathology,Endometrium (organoid),Endometrium (organoid),The specific histology and/or pathology associated with a sample.,ICDC,2.0.0-7412a28,sample
specific_sample_pathology,Fibroblastic Osteosarcoma,Fibroblastic Osteosarcoma,The specific histology and/or pathology associated with a sample.,ICDC,2.0.0-7412a28,sample
specific_sample_pathology,Fibrosarcoma,Fibrosarcoma,The specific histology and/or pathology associated with a sample.,ICDC,2.0.0-7412a28,sample
specific_sample_pathology,Giant Cell Osteosarcoma,Giant Cell Osteosarcoma,The specific histology and/or pathology associated with a sample.,ICDC,2.0.0-7412a28,sample
specific_sample_pathology,Hemangiosarcoma,Hemangiosarcoma,The specific histology and/or pathology associated with a sample.,ICDC,2.0.0-7412a28,sample
specific_sample_pathology,Histiocytic Sarcoma,Histiocytic Sarcoma,The specific histology and/or pathology associated with a sample.,ICDC,2.0.0-7412a28,sample
specific_sample_pathology,Induced Endometrium,Induced Endometrium,The specific histology and/or pathology associated with a sample.,ICDC,2.0.0-7412a28,sample
specific_sample_pathology,Liver (organoid),Liver (organoid),The specific histology and/or pathology associated with a sample.,ICDC,2.0.0-7412a28,sample
specific_sample_pathology,Lung (organoid),Lung (organoid),The specific histology and/or pathology associated with a sample.,ICDC,2.0.0-7412a28,sample
specific_sample_pathology,Lymphoma,Lymphoma,The specific histology and/or pathology associated with a sample.,ICDC,2.0.0-7412a28,sample
specific_sample_pathology,Mast Cell Tumor,Mast Cell Tumor,The specific histology and/or pathology associated with a sample.,ICDC,2.0.0-7412a28,sample
specific_sample_pathology,Melanoma,Melanoma,The specific histology and/or pathology associated with a sample.,ICDC,2.0.0-7412a28,sample
specific_sample_pathology,Not Applicable,Not Applicable,The specific histology and/or pathology associated with a sample.,ICDC,2.0.0-7412a28,sample
specific_sample_pathology,Oligodendroglioma,Oligodendroglioma,The specific histology and/or pathology associated with a sample.,ICDC,2.0.0-7412a28,sample
specific_sample_pathology,Osteoblastic Osteosarcoma,Osteoblastic Osteosarcoma,The specific histology and/or pathology associated with a sample.,ICDC,2.0.0-7412a28,sample
specific_sample_pathology,Osteoblastic and Chondroblastic Osteosarcoma,Osteoblastic and Chondroblastic Osteosarcoma,The specific histology and/or pathology associated with a sample.,ICDC,2.0.0-7412a28,sample
specific_sample_pathology,Osteosarcoma,Osteosarcoma,The specific histology and/or pathology associated with a sample.,ICDC,2.0.0-7412a28,sample
specific_sample_pathology,Osteosarcoma; Combined Type,Osteosarcoma; Combined Type,The specific histology and/or pathology associated with a sample.,ICDC,2.0.0-7412a28,sample
specific_sample_pathology,Pancreas (organoid),Pancreas (organoid),The specific histology and/or pathology associated with a sample.,ICDC,2.0.0-7412a28,sample
specific_sample_pathology,Peripheral Nerve Sheath Tumor,Peripheral Nerve Sheath Tumor,The specific histology and/or pathology associated with a sample.,ICDC,2.0.0-7412a28,sample
specific_sample_pathology,Primitive T-Cell Leukemia,Primitive T-Cell Leukemia,The specific histology and/or pathology associated with a sample.,ICDC,2.0.0-7412a28,sample
specific_sample_pathology,Pulmonary Adenocarcinoma,Pulmonary Adenocarcinoma,The specific histology and/or pathology associated with a sample.,ICDC,2.0.0-7412a28,sample
specific_sample_pathology,Pulmonary Carcinoma,Pulmonary Carcinoma,The specific histology and/or pathology associated with a sample.,ICDC,2.0.0-7412a28,sample
specific_sample_pathology,Simple Carcinoma,Simple Carcinoma,The specific histology and/or pathology associated with a sample.,ICDC,2.0.0-7412a28,sample
specific_sample_pathology,"Simple Carcinoma, Ductal","Simple Carcinoma, Ductal",The specific histology and/or pathology associated with a sample.,ICDC,2.0.0-7412a28,sample
specific_sample_pathology,"Simple Carcinoma, Ductular","Simple Carcinoma, Ductular",The specific histology and/or pathology associated with a sample.,ICDC,2.0.0-7412a28,sample
specific_sample_pathology,"Simple Carcinoma, Ductular, Vascular Invasive","Simple Carcinoma, Ductular, Vascular Invasive",The specific histology and/or pathology associated with a sample.,ICDC,2.0.0-7412a28,sample
specific_sample_pathology,"Simple Carcinoma, Inflammatory","Simple Carcinoma, Inflammatory",The specific histology and/or pathology associated with a sample.,ICDC,2.0.0-7412a28,sample
specific_sample_pathology,"Simple Carcinoma, Invasive, Ductal","Simple Carcinoma, Invasive, Ductal",The specific histology and/or pathology associated with a sample.,ICDC,2.0.0-7412a28,sample
specific_sample_pathology,Soft Tissue Sarcoma,Soft Tissue Sarcoma,The specific histology and/or pathology associated with a sample.,ICDC,2.0.0-7412a28,sample
specific_sample_pathology,T Cell Lymphoma,T Cell Lymphoma,The specific histology and/or pathology associated with a sample.,ICDC,2.0.0-7412a28,sample
specific_sample_pathology,Telangiectatic Osteosarcoma,Telangiectatic Osteosarcoma,The specific histology and/or pathology associated with a sample.,ICDC,2.0.0-7412a28,sample
specific_sample_pathology,Urinary Bladder (organoid),Urinary Bladder (organoid),The specific histology and/or pathology associated with a sample.,ICDC,2.0.0-7412a28,sample
specific_sample_pathology,Undefined,Undefined,The specific histology and/or pathology associated with a sample.,ICDC,2.0.0-7412a28,sample
specific_sample_pathology,Undifferentiated Pleiomorphic Sarcoma,Undifferentiated Pleiomorphic Sarcoma,The specific histology and/or pathology associated with a sample.,ICDC,2.0.0-7412a28,sample
specific_sample_pathology,Urothelial Carcinoma,Urothelial Carcinoma,The specific histology and/or pathology associated with a sample.,ICDC,2.0.0-7412a28,sample
specific_sample_pathology,Urothelial Carcinoma (organoid),Urothelial Carcinoma (organoid),The specific histology and/or pathology associated with a sample.,ICDC,2.0.0-7412a28,sample
sample_chronology,Before Treatment,Before Treatment,"An indication as to when a sample was acquired relative to any therapeutic intervention and/or key disease outcome observations. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for samples acquired via a study/trial that did not asses the effects of any therapeutic intervention, and ""Unknown"" for samples where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,sample
sample_chronology,During Treatment,During Treatment,"An indication as to when a sample was acquired relative to any therapeutic intervention and/or key disease outcome observations. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for samples acquired via a study/trial that did not asses the effects of any therapeutic intervention, and ""Unknown"" for samples where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,sample
sample_chronology,After Treatment,After Treatment,"An indication as to when a sample was acquired relative to any therapeutic intervention and/or key disease outcome observations. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for samples acquired via a study/trial that did not asses the effects of any therapeutic intervention, and ""Unknown"" for samples where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,sample
sample_chronology,Upon Progression,Upon Progression,"An indication as to when a sample was acquired relative to any therapeutic intervention and/or key disease outcome observations. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for samples acquired via a study/trial that did not asses the effects of any therapeutic intervention, and ""Unknown"" for samples where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,sample
sample_chronology,Upon Relapse,Upon Relapse,"An indication as to when a sample was acquired relative to any therapeutic intervention and/or key disease outcome observations. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for samples acquired via a study/trial that did not asses the effects of any therapeutic intervention, and ""Unknown"" for samples where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,sample
