prop_handle,enum_value,term_value,description,model_handle,version_string,node_handle
submitted_diagnosis,Dysplastic gangliocytoma of cerebellum (Lhermitte-Duclos),,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Dysplastic Melanocytic Nevus,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,EBV-associated Smooth Muscle Tumor,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Embryonal carcinoma, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Embryonal Rhabdomyosarcoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Embryonal rhabdomyosarcoma, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Embryonal sarcoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Embryonal Sarcoma of the Liver,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Embryonal tumor with multilayered rosettes with C19MC alteration,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Embryonal tumor with multilayered rosettes, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Embryonal Tumors with Multilayered Rosettes,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Embryonal Tumors, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Encapsulated papillary carcinoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Endometrioid adenocarcinoma, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Endometrioid adenoma, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Endovascular papillary angioendothelioma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Eosinophilia, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Eosinophilic Solid and Cystic Renal Cell Carcinoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Ependymal Tumors,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Ependymal Tumors, NEC",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Ependymal Tumors, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Ependymoma, anaplastic",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Ependymoma, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Epithelial tumor, benign",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Epithelial-myoepithelial carcinoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Epitheliod Neoplasm, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Epithelioid and spindle cell nevus,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Epithelioid Angiomyolipoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Epithelioid hemangioendothelioma, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Epithelioid mesothelioma, malignant",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Epithelioid sarcoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Erdheim-Chester disease,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Ewing sarcoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Extranodal Marginal Zone Lymphoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Extraventricular neurocytoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Fibrillary astrocytoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Fibroblastic osteosarcoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Fibrolamellar Variant of Hepatocellular Carcinoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Fibroma, NEC",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Fibroma, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Fibromatosis Colli,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Fibromyxosarcoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Fibrosarcoma, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Fibrous Dysplasia,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Fibrous Hamartoma of Infancy,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Fibrous meningioma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Fibrous Umbilical Polyp,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Focal Nodular Hyperplasia,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Follicular adenocarcinoma, trabecular",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Follicular adenocarcinoma, well differentiated",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Follicular adenoma, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Follicular carcinoma, minimally invasive",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Follicular carcinoma, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Follicular Lymphoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Follicular lymphoma, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Follicular Thyroid Adenoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Follicular Thyroid, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Gangliocytoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Gangliocytoma, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Ganglioglioma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Ganglioglioma, anaplastic",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Ganglioglioma, benign",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Ganglioglioma, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Ganglioneuroblastoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Ganglioneuroblastoma, intermixed",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Ganglioneuroma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Gastrinoma, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Gastrointestinal stromal sarcoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Gastrointestinal stromal tumor,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Gastrointestinal stromal tumor, benign",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Gastrointestinal stromal tumor, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,General Bone Tumor,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,General Leukemia,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Genital rhabdomyoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Germ cell tumor, nonseminomatous",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Germ Cell Tumor, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Germinoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Giant Cell Fibroblastoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Giant cell glioblastoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Giant Cell Tumor of Bone,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Giant cell tumor of bone, malignant",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Giant cell tumor of bone, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Giant cell tumor of soft parts, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Glioblastoma, IDH-wildtype",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Glioblastoma, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Glioma, malignant",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Gliomas, Glioneuronal Tumors, and Neuronal Tumors, NEC",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Gliomas, Glioneuronal Tumors, and Neuronal Tumors, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Gliomatosis cerebri,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Glioneuronal and Neuronal Tumors, NEC",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Glioneuronal and Neuronal Tumors, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Glioneuronal and neuronal tumors, NOS or NEC",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Gliosarcoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Glomangiosarcoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Glomus tumor, malignant",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Granular cell tumor, malignant",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Granular cell tumor, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Granulosa cell tumor, adult type",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Granulosa cell tumor, juvenile",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Granulosa cell tumor, malignant",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Gynandroblastoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Head and Neck, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Hemangioblastic meningioma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Hemangioblastoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Hemangioendothelioma, malignant",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Hemangioendothelioma, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Hemangioma, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Hemangiosarcoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Hematologic Malignancy, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Hepatoblastoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Hepatoblastoma, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Hepatocellular Carcinoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Hepatocellular carcinoma, fibrolamellar",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Hepatocellular carcinoma, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Hepatosplenic T-cell lymphoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,HHV8 positive diffuse large B-cell lymphoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,High Grade Sarcoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,High grade surface osteosarcoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,High-grade astrocytoma with piloid features,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"High-Grade B-Cell Lymphoma, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"High-grade glioma, NOS or NEC",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Histiocytic sarcoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Histiocytoma, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Hodgkin Lymphoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Hodgkin lymphoma, nodular sclerosis, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Hodgkin lymphoma, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Hurthle Cell Thyroid Cancer,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Hybrid nerve sheath tumor,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Hypernephroid tumor,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Immunodeficiency-associated CNS lymphoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Infant-type hemispheric glioma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Infantile fibrosarcoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Infantile Hemangioendothelioma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Infiltrating duct and lobular carcinoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Infiltrating duct carcinoma, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Infiltrating duct mixed with other types of carcinoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Infiltrating ductular carcinoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Inflammatory Myofibroblastic Tumor,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Intracranial mesenchymal tumor, FET-CREB fusion-positive",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Intracranial Mesenchymal Tumors, FET::CREB Fusion-positive",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Intraductal carcinoma and lobular carcinoma in situ,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Intraductal carcinoma, noninfiltrating, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Intraductal papillary mucinous neoplasm with an associated invasive carcinoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Intrathyroidal Thymic Carcinoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Intravascular large B-cell lymphoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Juvenile Granulosa Cell Tumor,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Juvenile Myelomonocytic Leukemia,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Juvenile myelomonocytic leukemia, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Juvenile xanthogranuloma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Juxtagliomerular Cell Tumor,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Kaposiform Hemangioendothelioma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Kidney Tumor, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Lactotroph adenoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Langerhans cell histiocytosis,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Langerhans cell histiocytosis, disseminated",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Langerhans cell histiocytosis, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Large cell medulloblastoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Leiomyoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Leiomyoma, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Leiomyosarcoma, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Lentiginous melanocytic nevus,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Leukemia, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Leydig cell tumor, benign",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Leydig cell tumor, malignant",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Leydig cell tumor, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Lipoblastoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Lipoblastomatosis,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Lipofibromatosis,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Lipoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Liposarcoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Liposarcoma, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Liver, NEC",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
